time,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z
156.16,0.3684119999999999,0.123539,-0.0309899999999999,0.257188,-0.132155,-0.278629
156.18,0.368433,0.123543,-0.0310279999999999,0.25727,-0.132103,-0.278649
156.2,0.368382,0.1236029999999999,-0.031076,0.257372,-0.1321369999999999,-0.278566
156.22,0.368345,0.123716,-0.031137,0.257374,-0.132098,-0.2785829999999999
156.24,0.368265,0.123872,-0.031218,0.2575,-0.1320849999999999,-0.278485
156.26,0.36821,0.124028,-0.031294,0.257644,-0.132051,-0.278405
156.28,0.368128,0.124161,-0.031387,0.257633,-0.1320329999999999,-0.278406
156.3,0.368089,0.12427,-0.031449,,,
156.32,,,,0.257746,-0.1320589999999999,-0.278405
156.34,0.368063,0.1243819999999999,-0.031393,0.257818,-0.1320599999999999,-0.278428
156.36,,,,0.257687,-0.132125,-0.278519
156.38,0.367992,0.124297,-0.0314329999999999,0.257616,-0.13229,-0.278531
156.4,0.367913,0.12425,-0.0315,0.25738,-0.132511,-0.278598
156.42,0.367795,0.1243529999999999,-0.031467,0.257286,-0.132736,-0.278596
156.44,,,,0.257052,-0.132935,-0.278646
156.46,0.367371,0.1249369999999999,-0.031541,0.256971,-0.133132,-0.278607
156.48,0.3669739999999999,0.125683,-0.031461,0.256819,-0.133199,-0.278651
156.5,0.366494,0.126946,-0.031162,0.256824,-0.1333069999999999,-0.278611
156.52,0.366253,0.126747,-0.032125,0.256894,-0.133239,-0.278636
156.54,0.366685,0.126241,-0.032295,0.257006,-0.133273,-0.2786409999999999
156.56,0.366772,0.126023,-0.032348,0.256917,-0.133554,-0.278645
156.58,0.36695,0.125852,-0.032331,0.256944,-0.133864,-0.27858
156.6,,,,0.256787,-0.134036,-0.2785829999999999
156.62,,,,0.256584,-0.134265,-0.2785559999999999
156.64,0.367351,0.125388,-0.032568,0.256329,-0.134498,-0.27865
156.66,,,,0.256181,-0.1347529999999999,-0.278623
156.68,0.367553,0.124915,-0.032621,0.2559,-0.1351099999999999,-0.278624
156.7,0.367712,0.124617,-0.032624,0.255714,-0.135459,-0.2785809999999999
156.72,0.367796,0.124411,-0.032629,0.255639,-0.135737,-0.278486
156.74,0.367928,0.124116,-0.032573,0.255476,-0.136052,-0.278463
156.76,0.3680179999999999,0.123941,-0.0325779999999999,0.255427,-0.136463,-0.278413
156.78,0.368073,0.123797,-0.032621,0.255279,-0.136674,-0.278473
156.8,0.368077,0.12376,-0.032684,0.255259,-0.136849,-0.278409
156.82,0.368062,0.123794,-0.032739,0.255197,-0.137087,-0.278443
156.84,0.368068,0.1238609999999999,-0.032825,0.255302,-0.137292,-0.27849
156.86,0.368035,0.1239619999999999,-0.032962,0.255316,-0.137229,-0.278548
156.88,,,,0.255364,-0.137235,-0.278546
156.9,0.367915,0.1243069999999999,-0.033286,0.255452,-0.137026,-0.278599
156.92,0.367875,0.124471,-0.033461,0.2555449999999999,-0.136989,-0.2786639999999999
156.94,0.367816,0.124617,-0.033628,0.255621,-0.136803,-0.278751
156.96,,,,,,
156.98,0.367581,0.125027,-0.034124,,,
157.0,,,,0.255969,-0.136341,-0.2788739999999999
157.02,0.367477,0.12522,-0.03444,0.2559929999999999,-0.136095,-0.278934
157.04,0.367411,0.125378,-0.0346459999999999,0.256154,-0.135905,-0.278918
157.06,0.367326,0.125577,-0.034884,,,
157.08,,,,0.256425,-0.135524,-0.27902
157.1,0.367218,0.125828,-0.035231,0.256473,-0.135396,-0.27901
157.12,0.367181,0.125921,-0.035347,0.256576,-0.13533,-0.278967
157.14,0.367129,0.126016,-0.035457,0.2566,-0.13524,-0.279016
157.16,0.3670719999999999,0.1260869999999999,-0.035521,0.256657,-0.135161,-0.278947
157.18,0.3669969999999999,0.126154,-0.035581,,,
157.2,0.367006,0.126162,-0.035513,0.256766,-0.135131,-0.27883
157.22,0.36703,0.126159,-0.035469,0.256821,-0.135364,-0.278734
157.24,0.367125,0.125952,-0.035399,0.256824,-0.135561,-0.278651
157.26,,,,0.2568269999999999,-0.135799,-0.278573
157.28,0.367181,0.125716,-0.03561,,,
157.3,0.367133,0.125694,-0.035761,0.25692,-0.135787,-0.278456
157.32,0.367025,0.125641,-0.035972,0.256931,-0.135766,-0.278421
157.34,0.366882,0.125585,-0.036367,0.257089,-0.135712,-0.278371
157.36,0.366618,0.125524,-0.036903,0.25722,-0.1353849999999999,-0.278398
157.38,0.3662289999999999,0.125631,-0.037447,0.257552,-0.134816,-0.27837
157.4,0.365742,0.125869,-0.037933,0.25783,-0.134151,-0.278318
157.42,0.365296,0.126176,-0.038403,0.25811,-0.133649,-0.278233
157.44,0.364909,0.126551,-0.038855,0.258382,-0.132981,-0.2782679999999999
157.46,,,,,,
157.48,0.363976,0.12744,-0.04003,0.258969,-0.131486,-0.278315
157.5,0.363572,0.127923,-0.040555,0.259232,-0.130826,-0.278356
157.52,0.3633409999999999,0.12837,-0.040935,0.259461,-0.130438,-0.278454
157.54,0.363131,0.128763,-0.041497,0.259582,-0.130139,-0.278615
157.56,0.362857,0.129186,-0.042145,0.25977,-0.129448,-0.278835
157.58,0.362504,0.129663,-0.042988,0.259849,-0.128651,-0.279107
157.6,0.362211,0.130136,-0.043683,0.259966,-0.127842,-0.279402
157.62,0.361998,0.13052,-0.0444149999999999,0.260038,-0.1272839999999999,-0.279684
157.64,0.3619,0.130797,-0.045133,0.260106,-0.1267049999999999,-0.280061
157.66,0.36174,0.131136,-0.046074,0.260153,-0.126096,-0.280438
157.68,0.361526,0.131526,-0.047025,0.260306,-0.125361,-0.280757
157.7,0.361275,0.131974,-0.048026,0.260349,-0.124491,-0.281201
157.72,0.361167,0.13232,-0.048809,0.260535,-0.1239059999999999,-0.281524
157.74,0.361068,0.132647,-0.049731,0.260662,-0.123372,-0.281945
157.76,0.360936,0.132996,-0.050658,0.26099,-0.122744,-0.282259
157.78,0.3607039999999999,0.133441,-0.051611,0.261343,-0.121841,-0.282575
157.8,,,,0.261766,-0.1208849999999999,-0.282811
157.82,0.359848,0.134501,-0.0539039999999999,0.261843,-0.120058,-0.28324
157.84,,,,0.2617489999999999,-0.119614,-0.283659
157.86,0.3592329999999999,0.134928,-0.056482,0.261534,-0.119491,-0.284001
157.88,0.359091,0.134733,-0.0576559999999999,0.2615,-0.119665,-0.284124
157.9,0.3588929999999999,0.1345569999999999,-0.0583309999999999,0.261581,-0.119791,-0.284178
157.92,0.358637,0.134543,-0.058467,0.262343,-0.119589,-0.283955
157.94,0.358435,0.13459,-0.0584429999999999,0.263277,-0.1192319999999999,-0.283695
157.96,0.358284,0.1345579999999999,-0.058515,0.264203,-0.118976,-0.283441
157.98,,,,0.264996,-0.118575,-0.283284
158.0,0.357756,0.134673,-0.059338,0.2657219999999999,-0.1180369999999999,-0.283095
158.02,0.357446,0.134941,-0.060113,0.266365,-0.117336,-0.283101
158.04,0.357022,0.135237,-0.061197,0.267157,-0.116691,-0.283152
158.06,0.356586,0.13552,-0.062402,0.268113,-0.1159589999999999,-0.2831909999999999
158.08,0.356263,0.135788,-0.063315,0.269719,-0.115256,-0.28292
158.1,0.356156,0.136187,-0.064077,0.271669,-0.1146339999999999,-0.282683
158.12,0.356056,0.136603,-0.064449,0.274229,-0.114199,-0.281919
158.14,0.356096,0.136921,-0.064864,0.276744,-0.1135849999999999,-0.281383
158.16,0.356019,0.137079,-0.065358,0.279814,-0.1128779999999999,-0.280406
158.18,0.35597,0.13693,-0.066072,,,
158.2,0.355757,0.13663,-0.066771,0.285735,-0.112041,-0.27863
158.22,0.355469,0.136187,-0.067535,0.288192,-0.111963,-0.277965
158.24,0.354911,0.135883,-0.068301,0.2898679999999999,-0.111717,-0.277572
158.26,0.354213,0.135766,-0.06903,0.290141,-0.1109339999999999,-0.277636
158.28,,,,0.290502,-0.10976,-0.277492
158.3,0.3532929999999999,0.135909,-0.069892,0.2908969999999999,-0.1090579999999999,-0.2772969999999999
158.32,0.352888,0.135997,-0.0701779999999999,0.291387,-0.1083819999999999,-0.27713
158.34,,,,0.291582,-0.108025,-0.277038
158.36,0.352165,0.136089,-0.070907,0.291726,-0.107477,-0.277035
158.38,0.3517389999999999,0.136256,-0.071209,0.291936,-0.106967,-0.27693
158.4,0.351362,0.136419,-0.07146,,,
158.42,0.351079,0.136596,-0.071625,0.292187,-0.106142,-0.2768199999999999
158.44,0.350803,0.136775,-0.071793,0.292186,-0.105948,-0.276733
158.46,0.350429,0.1368869999999999,-0.0720799999999999,,,
158.48,0.350033,0.1368,-0.072462,0.292356,-0.106225,-0.276205
158.5,0.349581,0.136449,-0.072859,0.292428,-0.10683,-0.275791
158.52,0.3492429999999999,0.136092,-0.072902,0.2923159999999999,-0.107418,-0.275559
158.54,0.349031,0.135813,-0.072674,0.292231,-0.107851,-0.2752719999999999
158.56,0.348887,0.135571,-0.072285,0.292299,-0.107967,-0.274987
158.58,0.348763,0.135315,-0.071923,0.292437,-0.108189,-0.2746159999999999
158.6,0.348647,0.135103,-0.071595,0.292616,-0.10837,-0.274306
158.62,0.348512,0.135106,-0.071257,0.292859,-0.108466,-0.274019
158.64,,,,,,
158.66,0.34808,0.135651,-0.070988,0.293359,-0.108265,-0.273627
158.68,0.347877,0.136102,-0.071164,0.293406,-0.108244,-0.273649
158.7,0.347699,0.1363859999999999,-0.071502,,,
158.72,0.347436,0.136601,-0.071659,0.292442,-0.108341,-0.274071
158.74,0.347252,0.136703,-0.071631,,,
158.76,0.347352,0.136591,-0.071698,0.292214,-0.108671,-0.27414
158.78,0.34742,0.136261,-0.071985,0.291744,-0.1090039999999999,-0.274344
158.8,,,,,,
158.82,0.34728,0.135628,-0.072443,,,
158.84,0.347153,0.135414,-0.072636,0.290828,-0.109466,-0.274386
158.86,0.346963,0.135278,-0.07276,0.2906,-0.109515,-0.274358
158.88,0.346636,0.135155,-0.073015,0.290267,-0.109615,-0.274317
158.9,,,,0.289936,-0.1097099999999999,-0.274277
158.92,0.345852,0.134683,-0.073587,0.289595,-0.110046,-0.2741389999999999
158.94,0.345551,0.134446,-0.0737039999999999,0.289267,-0.110529,-0.274051
158.96,0.345263,0.134197,-0.073614,0.289103,-0.111131,-0.273806
158.98,0.345078,0.133943,-0.073411,0.289003,-0.111529,-0.2735889999999999
159.0,0.344904,0.133776,-0.073197,0.289013,-0.111826,-0.273259
159.02,0.344724,0.133703,-0.072964,0.288959,-0.111889,-0.273049
159.04,0.344483,0.133779,-0.072672,0.289038,-0.1119349999999999,-0.27271
159.06,0.3442699999999999,0.133984,-0.072277,0.289193,-0.111841,-0.272408
159.08,0.344031,0.134143,-0.071923,0.289388,-0.11168,-0.272038
159.1,0.343814,0.134388,-0.071326,0.2899239999999999,-0.1111569999999999,-0.271463
159.12,0.343618,0.1346099999999999,-0.0705269999999999,0.290775,-0.110314,-0.27079
159.14,0.343512,0.134739,-0.069574,0.291869,-0.109466,-0.269757
159.16,0.3431909999999999,0.1352,-0.068471,0.29327,-0.108329,-0.268798
159.18,,,,0.294478,-0.106567,-0.268284
159.2,0.3398239999999999,0.137689,-0.068535,0.29479,-0.104698,-0.268368
159.22,0.336264,0.13967,-0.069813,0.2948659999999999,-0.1035859999999999,-0.26821
159.24,0.331748,0.141847,-0.071698,0.294582,-0.102622,-0.268397
159.26,0.3272739999999999,0.1443019999999999,-0.07295,0.294278,-0.101882,-0.268547
159.28,0.322802,0.146151,-0.073969,0.294145,-0.101274,-0.268573
159.3,,,,0.294178,-0.100609,-0.268418
159.32,0.315967,0.14814,-0.075169,0.294402,-0.099838,-0.268186
159.34,0.3139639999999999,0.148619,-0.075038,0.294885,-0.09927,-0.267833
159.36,0.313215,0.148899,-0.074313,0.295704,-0.098899,-0.267372
159.38,0.313121,0.149052,-0.0735929999999999,0.296383,-0.098794,-0.266938
159.4,0.313323,0.14903,-0.073064,0.296964,-0.098671,-0.266599
159.42,0.313569,0.148864,-0.072763,0.297375,-0.098682,-0.266267
159.44,0.313762,0.148703,-0.0727039999999999,0.2975239999999999,-0.098847,-0.266129
159.46,0.313992,0.148463,-0.072644,0.29753,-0.099303,-0.266032
159.48,0.3140679999999999,0.1483809999999999,-0.072578,0.297455,-0.099646,-0.2660099999999999
159.5,0.314055,0.148293,-0.07256,0.29727,-0.100045,-0.266036
159.52,0.314005,0.148242,-0.07254,0.29714,-0.100381,-0.2660349999999999
159.54,0.314007,0.148099,-0.072504,0.297064,-0.100773,-0.265955
159.56,0.3141219999999999,0.147998,-0.07237,0.297092,-0.1011669999999999,-0.265794
159.58,0.31423,0.148035,-0.072065,0.2971519999999999,-0.101371,-0.265685
159.6,0.314267,0.1481869999999999,-0.071728,0.297279,-0.101619,-0.26548
159.62,0.314188,0.148319,-0.071414,0.2973719999999999,-0.101758,-0.265331
159.64,0.314133,0.148446,-0.071239,0.297531,-0.1019429999999999,-0.265108
159.66,0.314181,0.148463,-0.071176,0.297592,-0.102108,-0.264977
159.68,0.314302,0.148472,-0.071209,0.297677,-0.102276,-0.2647989999999999
159.7,0.314372,0.148172,-0.071597,0.297698,-0.102351,-0.264705
159.72,0.314668,0.147477,-0.072484,0.297791,-0.1025339999999999,-0.264499
159.74,0.315323,0.1463549999999999,-0.073571,0.29786,-0.10267,-0.264336
159.76,0.316205,0.145029,-0.074837,0.297958,-0.1028569999999999,-0.2641139999999999
159.78,0.317111,0.144072,-0.075482,,,
159.8,0.317768,0.14381,-0.075417,0.298235,-0.102974,-0.263654
159.82,0.317974,0.144054,-0.074998,0.298363,-0.10309,-0.263441
159.84,0.317874,0.144365,-0.074634,0.298576,-0.1033039999999999,-0.2630929999999999
159.86,0.317903,0.144456,-0.074411,0.298777,-0.1034839999999999,-0.262793
159.88,0.317994,0.144498,-0.074306,0.299055,-0.103725,-0.262362
159.9,0.318105,0.144456,-0.074275,0.299313,-0.103897,-0.262047
159.92,0.318153,0.144471,-0.07413,,,
159.94,0.318131,0.144474,-0.074201,0.299712,-0.104111,-0.261389
159.96,0.317988,0.144636,-0.074253,0.299746,-0.104208,-0.261283
159.98,0.317912,0.1447109999999999,-0.074282,0.299586,-0.104404,-0.261298
160.0,0.3176469999999999,0.144973,-0.074349,,,
160.02,0.317037,0.1453279999999999,-0.0747179999999999,0.299513,-0.1046339999999999,-0.261046
160.04,0.315838,0.14577,-0.075485,0.299535,-0.1045599999999999,-0.260892
160.06,,,,0.29944,-0.1046119999999999,-0.260805
160.08,0.313236,0.145927,-0.077477,0.299423,-0.104656,-0.260758
160.1,0.312088,0.145739,-0.078465,0.2993369999999999,-0.10489,-0.260656
160.12,0.311061,0.1456,-0.079315,,,
160.14,,,,0.298929,-0.104964,-0.26079
160.16,0.309361,0.14579,-0.080816,0.298599,-0.1048819999999999,-0.261058
160.18,0.308911,0.145866,-0.081355,,,
160.2,0.308766,0.145867,-0.081772,,,
160.22,0.308819,0.145704,-0.082226,0.298078,-0.10519,-0.261253
160.24,,,,0.29805,-0.105092,-0.261272
160.26,0.308708,0.145814,-0.082628,0.298023,-0.105069,-0.261212
160.28,,,,0.297927,-0.105099,-0.261306
160.3,0.308847,0.1459599999999999,-0.08262,0.297876,-0.105278,-0.261318
160.32,0.308952,0.1459859999999999,-0.08267,,,
160.34,0.308965,0.146013,-0.082784,0.297838,-0.1055519999999999,-0.261342
160.36,0.309,0.146065,-0.082816,0.297894,-0.105567,-0.261363
160.38,0.309108,0.146041,-0.082902,0.2979449999999999,-0.10582,-0.26129
160.4,0.309168,0.146143,-0.082888,0.297961,-0.105875,-0.261362
160.42,0.309217,0.146284,-0.082932,0.297969,-0.1059869999999999,-0.261343
160.44,0.309228,0.146329,-0.083076,0.297883,-0.1060059999999999,-0.261463
160.46,0.309248,0.1463819999999999,-0.083194,0.297911,-0.106121,-0.261425
160.48,,,,0.2978719999999999,-0.1062039999999999,-0.261465
160.5,0.309188,0.146735,-0.083254,,,
160.52,0.308996,0.147008,-0.083336,0.297862,-0.106223,-0.261556
160.54,0.308709,0.1473269999999999,-0.083464,0.297905,-0.106088,-0.261613
160.56,0.308402,0.14767,-0.083623,0.297859,-0.105995,-0.26171
160.58,0.3080699999999999,0.1479869999999999,-0.083844,0.29783,-0.1058569999999999,-0.2618
160.6,0.3078349999999999,0.148215,-0.084064,0.297754,-0.105848,-0.261868
160.62,0.307623,0.148454,-0.084324,0.2977349999999999,-0.105743,-0.26194
160.64,0.307315,0.148644,-0.084593,0.297746,-0.105553,-0.261939
160.66,0.30705,0.148884,-0.084699,0.297846,-0.105308,-0.261897
160.68,0.307023,0.149059,-0.084661,0.297842,-0.105271,-0.261897
160.7,0.3071239999999999,0.1492119999999999,-0.084607,0.2978119999999999,-0.105279,-0.261961
160.72,0.307185,0.149274,-0.084632,0.297765,-0.105339,-0.26197
160.74,0.307128,0.149272,-0.0847049999999999,0.297752,-0.105379,-0.261927
160.76,0.307027,0.14922,-0.08484,0.297633,-0.105484,-0.261926
160.78,0.306985,0.1491019999999999,-0.085,0.297454,-0.1056619999999999,-0.262009
160.8,0.30696,0.149004,-0.085165,0.297173,-0.105924,-0.262134
160.82,,,,0.29696,-0.106097,-0.26227
160.84,0.306633,0.148973,-0.085712,0.296703,-0.106195,-0.262398
160.86,0.306252,0.149048,-0.086002,0.296548,-0.106151,-0.262478
160.88,0.3059159999999999,0.149169,-0.086157,0.296427,-0.106153,-0.262559
160.9,,,,0.2962889999999999,-0.1061759999999999,-0.2626969999999999
160.92,,,,0.296186,-0.10628,-0.262796
160.94,0.305005,0.149588,-0.086635,,,
160.96,0.304491,0.149805,-0.08682,0.295926,-0.106273,-0.263008
160.98,,,,0.2957869999999999,-0.1064069999999999,-0.263086
161.0,0.303654,0.150217,-0.086922,0.295654,-0.106546,-0.263206
161.02,0.303374,0.150419,-0.086978,0.295503,-0.1067299999999999,-0.263276
161.04,0.30298,0.150601,-0.087107,0.29536,-0.106723,-0.2634
161.06,0.302526,0.150789,-0.087238,0.295283,-0.106799,-0.263408
161.08,0.302126,0.15092,-0.08724,0.295169,-0.1068559999999999,-0.263531
161.1,0.30167,0.151107,-0.087209,0.295038,-0.107108,-0.263596
161.12,0.301269,0.15123,-0.087253,0.294838,-0.107268,-0.26377
161.14,,,,0.294734,-0.107463,-0.263789
161.16,0.300342,0.1514039999999999,-0.087489,0.294588,-0.107579,-0.263877
161.18,0.300307,0.151145,-0.087744,0.294432,-0.107831,-0.263922
161.2,0.300687,0.150677,-0.088041,0.294253,-0.1080839999999999,-0.264042
161.22,0.300993,0.150438,-0.088156,0.294129,-0.108314,-0.264101
161.24,0.300993,0.150428,-0.088129,0.294094,-0.108416,-0.264109
161.26,0.300989,0.150445,-0.0880789999999999,0.294103,-0.108526,-0.2640639999999999
161.28,0.301035,0.150444,-0.087986,0.294048,-0.108645,-0.26414
161.3,0.30114,0.150473,-0.087882,0.293965,-0.108786,-0.264212
161.32,,,,0.29386,-0.108839,-0.26433
161.34,0.301259,0.150518,-0.087907,,,
161.36,0.301292,0.150508,-0.088049,0.293697,-0.1088349999999999,-0.264516
161.38,0.301408,0.150446,-0.088181,0.293599,-0.108913,-0.2645929999999999
161.4,0.3014489999999999,0.150451,-0.088318,0.293437,-0.108981,-0.264735
161.42,0.301453,0.150447,-0.088499,0.293231,-0.109107,-0.264846
161.44,0.301346,0.150424,-0.08879,0.293086,-0.109099,-0.264921
161.46,0.301279,0.150385,-0.088995,0.292954,-0.10901,-0.265053
161.48,0.30124,0.150371,-0.08901,0.292943,-0.1090869999999999,-0.265002
161.5,0.301254,0.1503779999999999,-0.088939,0.292921,-0.10908,-0.26503
161.52,0.301214,0.150417,-0.088902,0.29297,-0.109151,-0.264898
161.54,0.301067,0.1504349999999999,-0.088874,0.29304,-0.1090599999999999,-0.264767
161.56,0.300903,0.15059,-0.088826,,,
161.58,0.300762,0.15085,-0.0885919999999999,0.293062,-0.109013,-0.264574
161.6,0.300631,0.151201,-0.088305,0.293016,-0.109133,-0.264473
161.62,0.300458,0.151498,-0.08807,0.293014,-0.109165,-0.264365
161.64,,,,0.292997,-0.109323,-0.2641989999999999
161.66,0.30001,0.151969,-0.087859,0.292951,-0.109538,-0.264121
161.68,0.299989,0.152122,-0.087686,0.292857,-0.109904,-0.263973
161.7,,,,0.292704,-0.110113,-0.26397
161.72,0.299748,0.152418,-0.0878299999999999,0.2926539999999999,-0.110298,-0.26384
161.74,0.299567,0.152566,-0.087995,0.292563,-0.110341,-0.263855
161.76,0.299512,0.152795,-0.087938,,,
161.78,0.299516,0.153028,-0.087898,0.2923469999999999,-0.110697,-0.263964
161.8,0.2995219999999999,0.153176,-0.087972,,,
161.82,0.299417,0.153304,-0.088167,0.2919739999999999,-0.110922,-0.264209
161.84,0.299359,0.153368,-0.088315,0.2918179999999999,-0.111082,-0.264254
161.86,0.299326,0.153382,-0.088425,0.291643,-0.111168,-0.2644
161.88,0.2993369999999999,0.153417,-0.088485,0.291455,-0.1114069999999999,-0.26449
161.9,0.299376,0.153436,-0.088496,,,
161.92,0.2993909999999999,0.153463,-0.088475,0.291174,-0.111822,-0.264634
161.94,0.299354,0.153441,-0.0884799999999999,0.291033,-0.1119609999999999,-0.264709
161.96,0.299349,0.153422,-0.088474,,,
161.98,0.299387,0.153379,-0.088412,0.2907119999999999,-0.112391,-0.264848
162.0,0.299413,0.153374,-0.088314,0.29059,-0.112644,-0.264862
162.02,0.299482,0.153322,-0.088226,0.290463,-0.1128589999999999,-0.264879
162.04,0.299508,0.153298,-0.088109,0.290428,-0.112974,-0.26489
162.06,0.299569,0.153322,-0.087888,0.290429,-0.1130589999999999,-0.264833
162.08,0.299533,0.153441,-0.087628,0.290541,-0.113048,-0.264766
162.1,0.299516,0.153508,-0.08737,,,
162.12,0.299498,0.153558,-0.087144,0.290778,-0.113115,-0.2645889999999999
162.14,,,,0.290885,-0.113167,-0.264495
162.16,0.29938,0.15366,-0.0867179999999999,0.291004,-0.113195,-0.264416
162.18,0.299329,0.153661,-0.086464,0.291066,-0.113293,-0.264318
162.2,,,,0.291166,-0.113369,-0.264234
162.22,0.299242,0.1536549999999999,-0.086,0.291225,-0.113548,-0.264135
162.24,0.299187,0.153615,-0.08589,,,
162.26,,,,,,
162.28,0.2990239999999999,0.153527,-0.085884,0.291298,-0.113684,-0.264016
162.3,,,,0.29133,-0.113672,-0.263948
162.32,0.2987889999999999,0.153409,-0.086016,0.2913969999999999,-0.113571,-0.263905
162.34,0.298608,0.153409,-0.0861649999999999,0.291459,-0.113524,-0.263854
162.36,0.298331,0.153481,-0.086366,0.291536,-0.113507,-0.263775
162.38,0.298087,0.15361,-0.086545,0.291583,-0.11342,-0.263776
162.4,0.298082,0.153645,-0.086595,0.291657,-0.113313,-0.263775
162.42,0.298185,0.153555,-0.086632,0.291707,-0.1133059999999999,-0.263746
162.44,0.298164,0.153664,-0.086677,0.291716,-0.113324,-0.2637219999999999
162.46,0.298208,0.1537619999999999,-0.086631,0.291682,-0.113273,-0.263795
162.48,0.298219,0.153771,-0.086648,0.291611,-0.1133119999999999,-0.263804
162.5,0.298222,0.153814,-0.086738,0.291506,-0.113277,-0.263903
162.52,0.2982599999999999,0.153847,-0.086849,0.291387,-0.113223,-0.264013
162.54,,,,0.2912869999999999,-0.113062,-0.264205
162.56,0.298088,0.1541819999999999,-0.087345,0.291052,-0.1128359999999999,-0.264474
162.58,0.297917,0.154434,-0.0878,0.290827,-0.112525,-0.264865
162.6,0.297701,0.154753,-0.0884669999999999,,,
162.62,,,,0.2898699999999999,-0.111838,-0.266069
162.64,0.297081,0.155487,-0.08999,0.2892639999999999,-0.111619,-0.266748
162.66,0.296822,0.155839,-0.0909,0.288625,-0.111355,-0.267504
162.68,0.296553,0.156069,-0.0918539999999999,0.287955,-0.11118,-0.268185
162.7,0.296267,0.1562349999999999,-0.092673,0.287448,-0.110974,-0.268756
162.72,,,,0.286907,-0.1109579999999999,-0.26926
162.74,0.295938,0.15639,-0.093907,0.2863739999999999,-0.110978,-0.269734
162.76,0.295823,0.156451,-0.094397,,,
162.78,0.295654,0.15652,-0.094919,0.285501,-0.111001,-0.270498
162.8,0.295479,0.156567,-0.095415,0.285217,-0.110921,-0.270801
162.82,0.295313,0.156558,-0.0958909999999999,0.284902,-0.110904,-0.271059
162.84,0.295217,0.156436,-0.0962929999999999,,,
162.86,0.295168,0.15636,-0.096593,0.284223,-0.110941,-0.271628
162.88,0.295102,0.156297,-0.0968909999999999,0.283982,-0.111066,-0.2718239999999999
162.9,0.294995,0.156282,-0.097194,0.28367,-0.11112,-0.272057
162.92,0.2948389999999999,0.15619,-0.097544,0.2832989999999999,-0.111165,-0.272295
162.94,0.294765,0.156115,-0.097874,0.283,-0.1112619999999999,-0.272466
162.96,0.294607,0.1560119999999999,-0.098284,0.2827909999999999,-0.111223,-0.272634
162.98,0.294373,0.1560099999999999,-0.09869,0.282634,-0.1112,-0.272711
163.0,0.294117,0.1560119999999999,-0.098972,0.282502,-0.111134,-0.272794
163.02,0.293909,0.156064,-0.099083,0.282453,-0.11112,-0.272769
163.04,0.2935,0.156296,-0.099072,0.282303,-0.111118,-0.272855
163.06,0.293025,0.156612,-0.099094,0.282097,-0.111154,-0.272938
163.08,0.292694,0.156771,-0.099207,0.281813,-0.1110839999999999,-0.273135
163.1,0.292505,0.15674,-0.0995149999999999,0.281504,-0.111015,-0.2733
163.12,0.292369,0.1565619999999999,-0.099932,0.281048,-0.110969,-0.273569
163.14,,,,0.280549,-0.111148,-0.273831
163.16,0.2924239999999999,0.156197,-0.100415,0.2801929999999999,-0.111347,-0.27403
163.18,0.292466,0.156136,-0.100421,0.280154,-0.111355,-0.274057
163.2,0.292458,0.156135,-0.100473,0.280088,-0.111143,-0.274127
163.22,0.292435,0.1561779999999999,-0.100438,0.279992,-0.111145,-0.274142
163.24,0.292459,0.156298,-0.100225,0.279903,-0.111082,-0.27426
163.26,0.292464,0.156496,-0.100013,0.2798239999999999,-0.111114,-0.27433
163.28,0.29249,0.156674,-0.099768,0.279708,-0.110992,-0.274468
163.3,0.292487,0.156883,-0.099601,0.279582,-0.1109119999999999,-0.274577
163.32,0.29247,0.157133,-0.099367,0.279483,-0.1108789999999999,-0.274659
163.34,,,,0.2794,-0.11095,-0.274746
163.36,,,,0.279276,-0.111099,-0.274819
163.38,0.292426,0.157479,-0.099073,0.279092,-0.111197,-0.27497
163.4,0.292408,0.1574819999999999,-0.099173,0.278928,-0.11135,-0.275042
163.42,0.2923469999999999,0.157442,-0.099361,0.2787659999999999,-0.1114609999999999,-0.275122
163.44,0.292288,0.157421,-0.099526,0.2786349999999999,-0.1116279999999999,-0.275132
163.46,0.292198,0.1574009999999999,-0.099715,0.278497,-0.111703,-0.275184
163.48,0.292111,0.157389,-0.099893,0.2783989999999999,-0.11177,-0.27515
163.5,0.291921,0.157424,-0.100089,0.278331,-0.111687,-0.275153
163.52,0.291738,0.157541,-0.100226,0.2782679999999999,-0.1115859999999999,-0.2751619999999999
163.54,0.291594,0.157612,-0.100365,,,
163.56,0.291502,0.157569,-0.100579,0.278102,-0.1116569999999999,-0.275244
163.58,,,,0.277977,-0.1117349999999999,-0.275327
163.6,0.291294,0.1574559999999999,-0.101088,0.277877,-0.111785,-0.275354
163.62,0.291335,0.1572859999999999,-0.101371,0.277727,-0.111776,-0.27546
163.64,0.29172,0.1569809999999999,-0.10165,0.27758,-0.111866,-0.275536
163.66,0.292438,0.156465,-0.101998,0.277427,-0.111951,-0.275608
163.68,0.293026,0.156059,-0.102159,0.277265,-0.1120839999999999,-0.275692
163.7,0.29325,0.155852,-0.102262,0.277128,-0.112118,-0.275773
163.72,,,,0.276987,-0.112192,-0.27586
163.74,0.29334,0.155994,-0.102006,0.276788,-0.112347,-0.275967
163.76,0.293653,0.1558,-0.10191,0.276705,-0.112606,-0.275945
